"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
"3565","01ayt20IBSelMK","Assessment of Varieties (Selections from Ibadan) of Cassava for high yield, disease resistance in Advanced Yield Trial (20 clones) in Mokwa 2001/2002 Breeding Season 
","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-06","2002-July-20","","","","4","4","","","","1817","01_Mokwa",""," No ManagementFactor: "
"3542","01ayt20pdIB","Assessment of Varieties of Cassava for poundability,high yield, high dry matter and disease resistance using Advanced Yield Trial (20 clones) in Ibadan 2001/2002 Breeding Season 



","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-May-04","2002-May-21","","","","4","4","","","","1820","01_Ibadan",""," No ManagementFactor: "
"3570","01ayt21yrtMK","Biofortification of Cassava using Advanced Yield Trial (21 clones) in Mokwa 2001/2002 Breeding Season 
","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-23","2002-August-26","","","","4","4","","","","1817","01_Mokwa",""," No ManagementFactor: "
"3566","01ayt22pdIB","Assessment of Varieties of Cassava for poundability,high yield, high dry matter and disease resistance using Advanced Yield Trial (22 clones) in Ibadan 2001/2002 Breeding Season 
","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-August-02","2002-August-22","","","","4","4","","","","1820","01_Ibadan",""," No ManagementFactor: "
"3567","01ayt23ZaSelMK","Assessment of Varieties (Selections from Zaria) of Cassava for high yield, disease resistance in Advanced Yield Trial (23 clones) in Mokwa 2001/2002 Breeding Season 
","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-13","2002-July-13","","","","4","4","","","","1817","01_Mokwa",""," No ManagementFactor: "
"6145","01ayt23mpIB","Assessment of Varieties (Mapping population) of Cassava for high yield, disease resistance in a Advanced Yield Trial (23 clones) in Ibadan 2001/2002 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-June-26","2002-May-22","","","","4","4","","no","no","1820","01_Ibadan",""," No ManagementFactor: "
"3568","01ayt27MMselMM","Assessment of Varieties (Selections from MalamMadori) of Cassava for high yield, disease resistance in Advancded Yield Trial (27 clones) in MalamMadori 2001/2002 Breeding Season 
","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","7","Malam Madori","2001-August-09","2002-August-30","","","","4","4","","","","1819","01_Mmdori",""," No ManagementFactor: "
"3595","01ayt28esarcIB","Assessment of Cassava varieties for ESARC in a Advanced Yield Trial (28 clones) in Ibadan 2001/2002 Breeding Season 
","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-June-15","2002-June-15","","","","4","4","","","","1820","01_Ibadan",""," No ManagementFactor: "
"3569","01ayt32interspecIB","Assessment of Cassava varieties by Interspecifics in a Advanced Yield Trial (32 clones) in Ibadan 2001/2002 Breeding Season 
","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-June-14","2002-July-12","","","","4","4","","","","1820","01_Ibadan",""," No ManagementFactor: "
"9697","01ciatgermplasmUB","Ciat Germplasm in Ubiaja for 2001-2002 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","5","Ubiaja","2001-June-10","2002-July-22","","","","1","1","","no","no","1818","01_Ubiaja",""," No ManagementFactor: "
"6175","01clonaleval186ZA","Clonal Evaluation trial (186 clones) in  Ubiaja 2001/2002 Breeding Season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","Augmented","6","Zaria","2001-August-04","2002-August-04","","","","1","1","","no","no","1816","01_Zaria",""," No ManagementFactor: "
"123","01geneticgainIB","Genetic gain (366 clones) in  Ibadan 2001-2002 Breeding Season (old trial name was Cassava Ibadan 2001/02)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","","","","","","2","1","","","","1820","01_Ibadan",""," No ManagementFactor: "
"125","01geneticgainMK","Genetic gain (344 clones) in  Mokwa 2001-2002 Breeding Season (old trial name was Cassava Mokwa 2001/02)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","","","","","","2","1","","","","1817","01_Mokwa",""," No ManagementFactor: "
"124","01geneticgainMM","Genetic gain (248 clones) in  Malam Madori 2001-2002 Breeding Season (old trial name was Cassava Mmdori 2001/02)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","7","Malam Madori","","","","","","2","1","","","","1819","01_Mmdori",""," No ManagementFactor: "
"126","01geneticgainUB","Genetic gain (292 clones) in  Ubiaja 2001-2002 Breeding Season (old trial name was Cassava Ubiaja 2001/02)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","5","Ubiaja","","","","","","99","1","","","","1818","01_Ubiaja",""," No ManagementFactor: "
"127","01geneticgainZA","Genetic gain (274 clones) in  Zaria 2001-2002 Breeding Season (old trial name was Cassava Zaria 2001/02)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","6","Zaria","","","","","","2","1","","","","1816","01_Zaria",""," No ManagementFactor: "
"6161","01impgermp386UB","Assessment of Varieties of Cassava for high yield and disease resistance using improved germplasm lines (386 clones) at Ubiaja 2001/2002 Breeding Season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","Augmented","5","Ubiaja","2001-May-17","2002-July-19","","","","1","1","","no","no","1818","01_Ubiaja",""," No ManagementFactor: "
"9698","01impgermpUB","Evaluation of Improved Germplasm in Ubiaja for 2001 breeding season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","5","Ubiaja","2001-June-04","2002-July-17","","","","1","1","","no","no","1818","01_Ubiaja",""," No ManagementFactor: "
"9699","01localgermplasmUB","Evaluation of Local germplasm lines in Ubiaja for 2001 Breeding season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","5","Ubiaja","2001-May-22","2002-July-27","","","","1","1","","no","no","1818","01_Ubiaja",""," No ManagementFactor: "
"9700","01mpopON","Evaluation of mapping population in Onne for 2001 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","9","Onne","2001-June-26","2002-June-02","","","","1","1","","no","no","3546","01_Onne",""," No ManagementFactor: "
"9701","01mpopsetAIB","Evaluation of mapping population Set A at Ibadan for 2001 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-July-05","2002-June-13","","","5","1","1","","no","no","1820","01_Ibadan",""," No ManagementFactor: "
"9839","01mpopsetBIB","Evaluation of mapping population Set B at Ibadan for 2001 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","Augmented","3","Ibadan","2001-July-11","2002-September-18","","","5","1","1","","no","no","1820","01_Ibadan",""," No ManagementFactor: "
"9838","01mpopsetCIB","Evaluation of mapping population Set C at Ibadan for 2001 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","Augmented","3","Ibadan","2001-July-13","","","","5","1","1","","no","no","1820","01_Ibadan",""," No ManagementFactor: "
"6162","01pyt130tetUB","Assessment of cassava varieties(tetraploid)  in a Preliminary Yied trial in Ubiaja (130 clones) 2001/2002 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","5","Ubiaja","2001-May-14","2002-July-03","","","","1","1","","no","no","1818","01_Ubiaja",""," No ManagementFactor: "
"3589","01pyt14highyldIB","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) in Preliminary Yield Trial (14 clones) in Ibadan 2001/2002 Breeding Season 
","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-August-02","2002-July-22","","","","2","2","","","","1820","01_Ibadan",""," No ManagementFactor: "
"6525","01pyt163esarcIB","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (163 clones)  at Ibadan 2001/2002 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","","","","","","2","2","","no","no","1820","01_Ibadan",""," No ManagementFactor: "
"3590","01pyt22ZaselMK","Assessment of Varieties (Selections from Zaria) of Cassava for high yield, disease resistance in Preliminary Yield Trial (22 clones) in Mokwa 2001/2002 Breeding Season 
","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-15","2002-August-26","","","","2","2","","","","1817","01_Mokwa",""," No ManagementFactor: "
"3588","01pyt95ZaselZa","Assessment of Varieties (Selections from Zaria) of Cassava for high yield, disease resistance in Preliminary Yield Trial (95 clones) in Zaria 2001/2002 Breeding Season 
","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","6","Zaria","2001-July-13","2002-August-22","","","","2","2","","","","1816","01_Zaria",""," No ManagementFactor: "
"3537","01uyt18ZaSelMM","Assessment of Varieties (Selections from Zaria) of Cassava for high yield, disease resistance in Uniform Yield Trial (25 clones) in MalamMadori 2001/2002 Breeding Season 
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","7","Malam Madori","2001-August-20","2002-August-20","","","","2","2","","","","1819","01_Mmdori",""," No ManagementFactor: "
"3581","01uyt19mprMM","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (19 clones) in MalamMadori 2001/2002 Breeding Season 

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","7","Malam Madori","2001-August-08","2002-August-28","","","","4","4","","","","1819","01_Mmdori",""," No ManagementFactor: "
"3538","01uyt20FrMK","Assessment of Varieties  of Cassava for frost tolerant, high yield, disease resistance in Uniform Yield Trial (20 clones) in Mokwa 2001/2002 Breeding Season 

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-27","2002-July-20","","","","4","4","","","","1817","01_Mokwa",""," No ManagementFactor: "
"9725","01uyt20MK","Uniform yield trial using 20 clones in Mokwa for 2001 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-June-21","2002-April-25","","","","2","2","","no","no","1817","01_Mokwa",""," No ManagementFactor: "
"3541","01uyt20MkSelMK","Assessment of Varieties (Selections from Mokwa) of Cassava for high yield, disease resistance in Uniform Yield Trial (20 clones) in Mokwa 2001/2002 Breeding Season 



","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-03","2002-August-30","","","","4","4","","","","1817","01_Mokwa",""," No ManagementFactor: "
"3543","01uyt20ZaSelMK","Assessment of Varieties (Selections from Zaria) of Cassava for high yield, disease resistance in Uniform Yield Trial (20 clones) in Mokwa 2001/2002 Breeding Season 
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-13","2002-September-04","","","","3","3","","","","1817","01_Mokwa",""," No ManagementFactor: "
"3539","01uyt20interspecIB","Assessment of Cassava varieties by Interspecifics in a Uniformed Yield Trial (20 clones) in Ibadan 2001/2002 Breeding Season 


","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-August-01","2002-July-15","","","","4","4","","","","1820","01_Ibadan",""," No ManagementFactor: "
"3601","01uyt20lcnMK","Assessment of Varieties of Cassava for low cyanide using Uniform Yield Trial (20 clones) in Mokwa 2001/2002 Breeding Season 
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-July-03","2002-August-24","","","","4","4","","","","1817","01_Mokwa",""," No ManagementFactor: "
"3577","01uyt20mprIB","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (20 clones) in Ibadan 2001/2002 Breeding Season 

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-May-03","2002-June-17","","","","4","4","","","","1820","01_Ibadan",""," No ManagementFactor: "
"3582","01uyt20mprON","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (20 clones) in Onne 2001/2002 Breeding Season 


","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","9","Onne","2001-June-22","2002-April-20","","","","4","4","","","","3546","01_Onne",""," No ManagementFactor: "
"3579","01uyt20mprSet2IB","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (20 clones) in Ibadan 2001/2002 Breeding Season 


","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-May-03","2002-June-18","","","","4","4","","","","1820","01_Ibadan",""," No ManagementFactor: "
"3596","01uyt20pdMK","Assessment of Varieties of Cassava for poundability,high yield, high dry matter and disease resistance using Uniform Yield Trial (20 clones) in Mokwa 2001/2002 Breeding Season 
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","8","Mokwa","2001-June-27","2002-August-19","","","","4","4","","","","1817","01_Mokwa",""," No ManagementFactor: "
"6146","01uyt21IB","Assessment of Varieties of Cassava for high yield, disease resistance in a Uniform Yield Trial (21 clones) in Ibadan 2001/2002 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","3","Ibadan","2001-August-06","2002-August-06","","","","2","2","","no","no","1820","01_Ibadan",""," No ManagementFactor: "
"3545","01uyt21WarSelOn","Assessment of Varieties (Selections from Warri) of Cassava for high yield, disease resistance in Uniform Yield Trial (21 clones) in Onne 2001/2002 Breeding Season 


","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","9","Onne","2001-June-21","2002-May-28","","","","4","4","","","","3546","01_Onne",""," No ManagementFactor: "
"3547","01uyt21highyldUB","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) in Uniform Yield Trial (21 clones) in Ubiaja 2001/2002 Breeding Season ","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2001","RCBD","5","Ubiaja","2001-May-19","2002-May-13","","","","4","4","","","","1818","01_Ubiaja",""," No ManagementFactor: "
