Accession	Female_Parent	Male_Parent	Cross_Type
TMS15F1075P0004	TMS13F1084P0006	TMS13F1084P0018	biparental
TMS15F1075P0008	TMS13F1084P0006	TMS13F1084P0018	biparental
TMS15F1075P0012	TMS13F1084P0006	TMS13F1084P0018	biparental
TMS15F1076P0003	TMS13F1084P0006	TMS13F1303P0001	biparental
TMS15F1076P0005	TMS13F1084P0006	TMS13F1303P0001	biparental
TMS15F1076P0007	TMS13F1084P0006	TMS13F1303P0001	biparental
TMS15F1077P0013	TMS13F1084P0006	TMS13F1307P0004	biparental
TMS15F1077P0022	TMS13F1084P0006	TMS13F1307P0004	biparental
TMS15F1077P0023	TMS13F1084P0006	TMS13F1307P0004	biparental
TMS15F1077P0026	TMS13F1084P0006	TMS13F1307P0004	biparental
TMS15F1077P0027	TMS13F1084P0006	TMS13F1307P0004	biparental
TMS15F1079P0008	TMS13F1084P0006	TMS13F1303P0003	biparental
TMS15F1079P0010	TMS13F1084P0006	TMS13F1303P0003	biparental
TMS15F1079P0016	TMS13F1084P0006	TMS13F1303P0003	biparental
TMS15F1079P0020	TMS13F1084P0006	TMS13F1303P0003	biparental
TMS15F1079P0024	TMS13F1084P0006	TMS13F1303P0003	biparental
TMS15F1079P0025	TMS13F1084P0006	TMS13F1303P0003	biparental
TMS15F1080P0001	TMS13F1084P0006	TMS13F1122P0002	biparental
TMS15F1080P0004	TMS13F1084P0006	TMS13F1122P0002	biparental
TMS15F1080P0007	TMS13F1084P0006	TMS13F1122P0002	biparental
TMS15F1080P0012	TMS13F1084P0006	TMS13F1122P0002	biparental
TMS15F1081P0002	TMS13F1084P0006	TMS13F1303P0002	biparental
TMS15F1081P0003	TMS13F1084P0006	TMS13F1303P0002	biparental
TMS15F1081P0004	TMS13F1084P0006	TMS13F1303P0002	biparental
TMS15F1081P0006	TMS13F1084P0006	TMS13F1303P0002	biparental
TMS15F1082P0002	TMS13F1084P0006	TMS13F1307P0001	biparental
TMS15F1082P0005	TMS13F1084P0006	TMS13F1307P0001	biparental
TMS15F1082P0007	TMS13F1084P0006	TMS13F1307P0001	biparental
TMS15F1085P0004	TMS13F1381P0004	TMS13F1303P0001	biparental
TMS15F1085P0005	TMS13F1381P0004	TMS13F1303P0001	biparental
TMS15F1085P0007	TMS13F1381P0004	TMS13F1303P0001	biparental
TMS15F1086P0001	TMS13F1087P0014	TMS13F1212P0007	biparental
TMS15F1086P0004	TMS13F1087P0014	TMS13F1212P0007	biparental
TMS15F1092P0001	TMS13F1124P0002	TMS13F1063P0019	biparental
TMS15F1092P0008	TMS13F1124P0002	TMS13F1063P0019	biparental
TMS15F1092P0016	TMS13F1124P0002	TMS13F1063P0019	biparental
TMS15F1092P0020	TMS13F1124P0002	TMS13F1063P0019	biparental
TMS15F1092P0023	TMS13F1124P0002	TMS13F1063P0019	biparental
TMS15F1092P0026	TMS13F1124P0002	TMS13F1063P0019	biparental
TMS15F1093P0006	TMS13F1124P0002	TMS13F1084P0018	biparental
TMS15F1094P0002	TMS13F1124P0002	TMS13F1307P0012	biparental
TMS15F1094P0006	TMS13F1124P0002	TMS13F1307P0012	biparental
TMS15F1095P0001	TMS13F1124P0002	TMS13F1307P0001	biparental
TMS15F1095P0005	TMS13F1124P0002	TMS13F1307P0001	biparental
TMS15F1095P0006	TMS13F1124P0002	TMS13F1307P0001	biparental
TMS15F1096P0002	TMS13F1124P0002	TMS13F1153P0002	biparental
TMS15F1098P0001	TMS13F1124P0002	TMS13F1303P0003	biparental
TMS15F1099P0004	TMS13F1124P0002	TMS13F1303P0001	biparental
TMS15F1100P0005	TMS13F1122P0003	TMS13F1307P0011	biparental
TMS15F1102P0002	TMS13F1122P0003	TMS13F1212P0007	biparental
TMS15F1102P0005	TMS13F1122P0003	TMS13F1212P0007	biparental
TMS15F1102P0006	TMS13F1122P0003	TMS13F1212P0007	biparental
TMS15F1103P0001	TMS13F1122P0003	TMS13F1307P0004	biparental
TMS15F1103P0006	TMS13F1122P0003	TMS13F1307P0004	biparental
TMS15F1103P0007	TMS13F1122P0003	TMS13F1307P0004	biparental
TMS15F1104P0001	TMS13F1122P0003	TMS13F1332P0027	biparental
TMS15F1104P0006	TMS13F1122P0003	TMS13F1332P0027	biparental
TMS15F1104P0007	TMS13F1122P0003	TMS13F1332P0027	biparental
TMS15F1104P0009	TMS13F1122P0003	TMS13F1332P0027	biparental
TMS15F1105P0001	TMS13F1122P0003	TMS13F1303P0001	biparental
TMS15F1105P0002	TMS13F1122P0003	TMS13F1303P0001	biparental
TMS15F1107P0001	TMS13F1122P0002	TMS13F1307P0004	biparental
TMS15F1107P0002	TMS13F1122P0002	TMS13F1307P0004	biparental
TMS15F1107P0004	TMS13F1122P0002	TMS13F1307P0004	biparental
TMS15F1108P0003	TMS13F1214P0003	TMS13F1087P0014	biparental
TMS15F1109P0002	TMS13F1307P0011	TMS13F1332P0027	biparental
TMS15F1109P0003	TMS13F1307P0011	TMS13F1332P0027	biparental
TMS15F1109P0004	TMS13F1307P0011	TMS13F1332P0027	biparental
TMS15F1110P0008	TMS13F1307P0011	TMS13F1084P0018	biparental
TMS15F1110P0012	TMS13F1307P0011	TMS13F1084P0018	biparental
TMS15F1111P0003	TMS13F1307P0011	TMS13F1050P0008	biparental
TMS15F1111P0007	TMS13F1307P0011	TMS13F1050P0008	biparental
TMS15F1111P0011	TMS13F1307P0011	TMS13F1050P0008	biparental
TMS15F1112P0003	TMS13F1307P0011	TMS13F1124P0002	biparental
TMS15F1112P0007	TMS13F1307P0011	TMS13F1124P0002	biparental
TMS15F1113P0004	TMS13F1307P0011	TMS13F1309P0001	biparental
TMS15F1113P0005	TMS13F1307P0011	TMS13F1309P0001	biparental
TMS15F1113P0006	TMS13F1307P0011	TMS13F1309P0001	biparental
TMS15F1117P0001	TMS13F1303P0001	TMS13F1079P0002	biparental
TMS15F1117P0004	TMS13F1303P0001	TMS13F1079P0002	biparental
TMS15F1117P0005	TMS13F1303P0001	TMS13F1079P0002	biparental
TMS15F1118P0001	TMS13F1303P0001	TMS13F1084P0006	biparental
TMS15F1118P0006	TMS13F1303P0001	TMS13F1084P0006	biparental
TMS15F1121P0002	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0006	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0011	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0034	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0035	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0038	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0039	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0040	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1121P0041	TMS13F1307P0006	TMS13F1079P0002	biparental
TMS15F1122P0001	TMS13F1307P0006	TMS13F1309P0001	biparental
TMS15F1124P0001	TMS13F1307P0006	TMS13F1084P0006	biparental
TMS15F1126P0006	TMS13F1307P0006	TMS13F1331P0010	biparental
TMS15F1126P0007	TMS13F1307P0006	TMS13F1331P0010	biparental
TMS15F1126P0008	TMS13F1307P0006	TMS13F1331P0010	biparental
TMS15F1127P0002	TMS13F1303P0001	TMS13F1381P0005	biparental
TMS15F1127P0003	TMS13F1303P0001	TMS13F1381P0005	biparental
TMS15F1127P0005	TMS13F1303P0001	TMS13F1381P0005	biparental
TMS15F1127P0008	TMS13F1303P0001	TMS13F1381P0005	biparental
TMS15F1127P0010	TMS13F1303P0001	TMS13F1381P0005	biparental
TMS15F1127P0013	TMS13F1303P0001	TMS13F1381P0005	biparental
TMS15F1127P0014	TMS13F1303P0001	TMS13F1381P0005	biparental
TMS15F1128P0001	TMS13F1303P0001	TMS13F1050P0008	biparental
TMS15F1128P0002	TMS13F1303P0001	TMS13F1050P0008	biparental
TMS15F1128P0006	TMS13F1303P0001	TMS13F1050P0008	biparental
TMS15F1128P0009	TMS13F1303P0001	TMS13F1050P0008	biparental
TMS15F1128P0010	TMS13F1303P0001	TMS13F1050P0008	biparental
TMS15F1129P0009	TMS13F1303P0001	TMS13F1079P0002	biparental
TMS15F1130P0002	TMS13F1307P0004	TMS13F1381P0005	biparental
TMS15F1130P0005	TMS13F1307P0004	TMS13F1381P0005	biparental
TMS15F1130P0007	TMS13F1307P0004	TMS13F1381P0005	biparental
TMS15F1130P0012	TMS13F1307P0004	TMS13F1381P0005	biparental
TMS15F1131P0007	TMS13F1307P0004	TMS13F1079P0002	biparental
TMS15F1131P0012	TMS13F1307P0004	TMS13F1079P0002	biparental
TMS15F1132P0001	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1132P0002	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1132P0003	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1132P0008	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1132P0010	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1132P0011	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1132P0012	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1132P0013	TMS13F1307P0004	TMS13F1436P0004	biparental
TMS15F1135P0011	TMS13F1303P0002	TMS13F1079P0002	biparental
TMS15F1135P0014	TMS13F1303P0002	TMS13F1079P0002	biparental
TMS15F1136P0002	TMS13F1303P0002	TMS13F1084P0018	biparental
TMS15F1139P0002	TMS13F1303P0002	TMS13F1122P0003	biparental
TMS15F1140P0001	TMS13F1303P0002	TMS13F1381P0005	biparental
TMS15F1141P0002	TMS13F1303P0002	TMS13F1063P0019	biparental
TMS15F1142P0001	TMS13F1307P0010	TMS13F1079P0002	biparental
TMS15F1142P0004	TMS13F1307P0010	TMS13F1079P0002	biparental
TMS15F1142P0005	TMS13F1307P0010	TMS13F1079P0002	biparental
TMS15F1142P0006	TMS13F1307P0010	TMS13F1079P0002	biparental
TMS15F1142P0008	TMS13F1307P0010	TMS13F1079P0002	biparental
TMS15F1142P0012	TMS13F1307P0010	TMS13F1079P0002	biparental
TMS15F1143P0001	TMS13F1307P0010	TMS13F1381P0005	biparental
TMS15F1143P0004	TMS13F1307P0010	TMS13F1381P0005	biparental
TMS15F1143P0005	TMS13F1307P0010	TMS13F1381P0005	biparental
TMS15F1143P0007	TMS13F1307P0010	TMS13F1381P0005	biparental
TMS15F1144P0002	TMS13F1307P0010	TMS13F1384P0006	biparental
TMS15F1144P0004	TMS13F1307P0010	TMS13F1384P0006	biparental
TMS15F1144P0006	TMS13F1307P0010	TMS13F1384P0006	biparental
TMS15F1145P0002	TMS13F1307P0010	TMS13F1122P0003	biparental
TMS15F1146P0001	TMS13F1307P0007	TMS13F1333P0010	biparental
TMS15F1146P0003	TMS13F1307P0007	TMS13F1333P0010	biparental
TMS15F1147P0001	TMS13F1307P0007	TMS13F1063P0019	biparental
TMS15F1148P0001	TMS13F1307P0004	TMS13F1084P0006	biparental
TMS15F1148P0003	TMS13F1307P0004	TMS13F1084P0006	biparental
TMS15F1148P0006	TMS13F1307P0004	TMS13F1084P0006	biparental
TMS15F1149P0002	TMS13F1307P0004	TMS13F1124P0002	biparental
TMS15F1150P0001	TMS13F1214P0004	TMS13F1084P0018	biparental
TMS15F1150P0011			
TMS15F1151P0001	TMS13F1212P0007	TMS13F1079P0002	biparental
TMS15F1151P0003	TMS13F1212P0007	TMS13F1079P0002	biparental
TMS15F1151P0006	TMS13F1212P0007	TMS13F1079P0002	biparental
TMS15F1151P0007	TMS13F1212P0007	TMS13F1079P0002	biparental
TMS15F1152P0002	TMS13F1063P0019	TMS13F1212P0007	biparental
TMS15F1152P0003	TMS13F1063P0019	TMS13F1212P0007	biparental
TMS15F1152P0007	TMS13F1063P0019	TMS13F1212P0007	biparental
TMS15F1152P0012	TMS13F1063P0019	TMS13F1212P0007	biparental
TMS15F1152P0014	TMS13F1063P0019	TMS13F1212P0007	biparental
TMS15F1152P0016	TMS13F1063P0019	TMS13F1212P0007	biparental
TMS15F1152P0017	TMS13F1063P0019	TMS13F1212P0007	biparental
TMS15F1153P0001	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0005	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0009	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0015	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0016	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0020	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0021	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0022	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0025	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0031	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0038	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1153P0047	TMS13F1063P0019	TMS13F1214P0004	biparental
TMS15F1154P0001	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0002	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0005	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0010	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0012	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0013	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0015	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0019	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1154P0020	TMS13F1063P0019	TMS13F1436P0004	biparental
TMS15F1155P0002	TMS13F1063P0019	TMS13F1050P0008	biparental
TMS15F1156P0001	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0003	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0004	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0005	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0006	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0007	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0009	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0012	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1156P0014	TMS13F1063P0019	TMS13F1309P0001	biparental
TMS15F1157P0001	TMS13F1063P0019	TMS13F1307P0011	biparental
TMS15F1157P0002	TMS13F1063P0019	TMS13F1307P0011	biparental
TMS15F1157P0007	TMS13F1063P0019	TMS13F1307P0011	biparental
TMS15F1158P0001	TMS13F1063P0019	TMS13F1381P0005	biparental
TMS15F1158P0002	TMS13F1063P0019	TMS13F1381P0005	biparental
TMS15F1158P0003	TMS13F1063P0019	TMS13F1381P0005	biparental
TMS15F1158P0006	TMS13F1063P0019	TMS13F1381P0005	biparental
TMS15F1159P0001	TMS13F1063P0019	TMS13F1079P0002	biparental
TMS15F1159P0002	TMS13F1063P0019	TMS13F1079P0002	biparental
TMS15F1159P0003	TMS13F1063P0019	TMS13F1079P0002	biparental
TMS15F1159P0004	TMS13F1063P0019	TMS13F1079P0002	biparental
TMS15F1159P0005	TMS13F1063P0019	TMS13F1079P0002	biparental
TMS15F1159P0006	TMS13F1063P0019	TMS13F1079P0002	biparental
TMS15F1159P0008	TMS13F1063P0019	TMS13F1079P0002	biparental
TMS15F1160P0002	TMS13F1063P0019	TMS13F1122P0003	biparental
TMS15F1160P0003	TMS13F1063P0019	TMS13F1122P0003	biparental
TMS15F1160P0004	TMS13F1063P0019	TMS13F1122P0003	biparental
TMS15F1160P0005	TMS13F1063P0019	TMS13F1122P0003	biparental
TMS15F1160P0008	TMS13F1063P0019	TMS13F1122P0003	biparental
TMS15F1160P0010	TMS13F1063P0019	TMS13F1122P0003	biparental
TMS15F1162P0001	TMS13F1060P0026	TMS13F1307P0011	biparental
TMS15F1163P0001	TMS13F1084P0018	TMS13F1381P0005	biparental
TMS15F1165P0002	TMS13F1084P0018	TMS13F1436P0004	biparental
TMS15F1168P0001	TMS13F1084P0018	TMS13F1303P0001	biparental
TMS15F1171P0005	TMS14F1244P0006	TMS14F1256P0002	biparental
TMS15F1171P0006	TMS14F1244P0006	TMS14F1256P0002	biparental
TMS15F1172P0003	TMS14F1244P0006	TMS14F1138P0005	biparental
TMS15F1172P0005	TMS14F1244P0006	TMS14F1138P0005	biparental
TMS15F1172P0008	TMS14F1244P0006	TMS14F1138P0005	biparental
TMS15F1172P0010	TMS14F1244P0006	TMS14F1138P0005	biparental
TMS15F1172P0012	TMS14F1244P0006	TMS14F1138P0005	biparental
TMS15F1173P0001	TMS14F1244P0006	TMS14F1157P0002	biparental
TMS15F1174P0001	TMS14F1244P0006	TMS14F1174P0011	biparental
TMS15F1177P0004	TMS14F1240P0005	TMS14F1138P0005	biparental
TMS15F1177P0010	TMS14F1240P0005	TMS14F1138P0005	biparental
TMS15F1177P0014	TMS14F1240P0005	TMS14F1138P0005	biparental
TMS15F1177P0015	TMS14F1240P0005	TMS14F1138P0005	biparental
TMS15F1177P0018	TMS14F1240P0005	TMS14F1138P0005	biparental
TMS15F1177P0021	TMS14F1240P0005	TMS14F1138P0005	biparental
TMS15F1179P0001	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0008	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0009	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0011	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0013	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0015	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0018	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0021	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0024	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0037	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0043	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1179P0047	TMS14F1229P0004	TMS14F1256P0002	biparental
TMS15F1180P0001	TMS14F1229P0004	TMS14F1174P0011	biparental
TMS15F1180P0002	TMS14F1229P0004	TMS14F1174P0011	biparental
TMS15F1181P0002	TMS14F1229P0004	TMS14F1091P0008	biparental
TMS15F1181P0006	TMS14F1229P0004	TMS14F1091P0008	biparental
TMS15F1181P0008	TMS14F1229P0004	TMS14F1091P0008	biparental
TMS15F1181P0009	TMS14F1229P0004	TMS14F1091P0008	biparental
TMS15F1182P0001	TMS14F1241P0002	TMS14F1256P0002	biparental
TMS15F1182P0004	TMS14F1241P0002	TMS14F1256P0002	biparental
TMS15F1185P0002	TMS14F1247P0003	TMS14F1174P0011	biparental
TMS15F1186P0001	TMS14F1176P0010	TMS14F1174P0011	biparental
TMS15F1188P0001	TMS14F1171P0003	TMS14F1256P0002	biparental
TMS15F1189P0001	TMS14F1171P0004	TMS14F1138P0005	biparental
TMS15F1190P0001	TMS14F1189P0001	TMS14F1138P0005	biparental
TMS15F1190P0002	TMS14F1189P0001	TMS14F1138P0005	biparental
TMS15F1190P0004	TMS14F1189P0001	TMS14F1138P0005	biparental
TMS15F1190P0005	TMS14F1189P0001	TMS14F1138P0005	biparental
TMS15F1191P0001	TMS14F1176P0010	TMS14F1085P0003	biparental
TMS15F1191P0003	TMS14F1176P0010	TMS14F1085P0003	biparental
TMS15F1192P0002	TMS14F1176P0006	TMS14F1347P0007	biparental
TMS15F1193P0007	TMS14F1347P0003	TMS14F1256P0002	biparental
TMS15F1193P0009	TMS14F1347P0003	TMS14F1256P0002	biparental
TMS15F1193P0012	TMS14F1347P0003	TMS14F1256P0002	biparental
TMS15F1193P0014	TMS14F1347P0003	TMS14F1256P0002	biparental
TMS15F1193P0019	TMS14F1347P0003	TMS14F1256P0002	biparental
TMS15F1193P0022	TMS14F1347P0003	TMS14F1256P0002	biparental
TMS15F1193P0027	TMS14F1347P0003	TMS14F1256P0002	biparental
TMS15F1195P0001	TMS14F1113P0003	TMS14F1157P0002	biparental
TMS15F1195P0003	TMS14F1113P0003	TMS14F1157P0002	biparental
TMS15F1195P0004	TMS14F1113P0003	TMS14F1157P0002	biparental
TMS15F1195P0006	TMS14F1113P0003	TMS14F1157P0002	biparental
TMS15F1195P0008	TMS14F1113P0003	TMS14F1157P0002	biparental
TMS15F1195P0009	TMS14F1113P0003	TMS14F1157P0002	biparental
TMS15F1195P0010	TMS14F1113P0003	TMS14F1157P0002	biparental
TMS15F1196P0001	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1196P0004	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1196P0010	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1196P0012	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1196P0013	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1196P0014	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1196P0016	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1196P0018	TMS14F1243P0019	TMS14F1157P0002	biparental
TMS15F1197P0003	TMS14F1174P0011	TMS14F1176P0006	biparental
TMS15F1197P0006	TMS14F1174P0011	TMS14F1176P0006	biparental
TMS15F1197P0008	TMS14F1174P0011	TMS14F1176P0006	biparental
TMS15F1197P0010	TMS14F1174P0011	TMS14F1176P0006	biparental
TMS15F1197P0017	TMS14F1174P0011	TMS14F1176P0006	biparental
TMS15F1197P0022	TMS14F1174P0011	TMS14F1176P0006	biparental
TMS15F1198P0002	TMS14F1174P0011	TMS14F1176P0010	biparental
TMS15F1199P0007	TMS14F1174P0011	TMS14F1240P0005	biparental
TMS15F1199P0013	TMS14F1174P0011	TMS14F1240P0005	biparental
TMS15F1200P0002	TMS14F1153P0003	TMS14F1176P0006	biparental
TMS15F1200P0007	TMS14F1153P0003	TMS14F1176P0006	biparental
TMS15F1201P0005	TMS14F1153P0003	TMS14F1356P0002	biparental
TMS15F1201P0006	TMS14F1153P0003	TMS14F1356P0002	biparental
TMS15F1201P0009	TMS14F1153P0003	TMS14F1356P0002	biparental
TMS15F1203P0007	TMS14F1153P0003	TMS14F1240P0005	biparental
TMS15F1203P0009	TMS14F1153P0003	TMS14F1240P0005	biparental
TMS15F1203P0019	TMS14F1153P0003	TMS14F1240P0005	biparental
TMS15F1204P0005	TMS14F1153P0003	TMS14F1178P0010	biparental
TMS15F1205P0002	TMS14F1153P0003	TMS14F1174P0011	biparental
TMS15F1205P0003	TMS14F1153P0003	TMS14F1174P0011	biparental
TMS15F1208P0001	TMS14F1222P0003	TMS14F1176P0010	biparental
TMS15F1209P0004	TMS14F1222P0003	TMS14F1176P0006	biparental
TMS15F1209P0006	TMS14F1222P0003	TMS14F1176P0006	biparental
TMS15F1210P0002	TMS14F1222P0003	TMS14F1256P0002	biparental
TMS15F1211P0001	TMS14F1138P0005	TMS14F1176P0006	biparental
TMS15F1211P0004	TMS14F1138P0005	TMS14F1176P0006	biparental
TMS15F1212P0001	TMS14F1138P0005	TMS14F1240P0005	biparental
TMS15F1212P0003	TMS14F1138P0005	TMS14F1240P0005	biparental
TMS15F1212P0004	TMS14F1138P0005	TMS14F1240P0005	biparental
TMS15F1212P0008	TMS14F1138P0005	TMS14F1240P0005	biparental
TMS15F1212P0009	TMS14F1138P0005	TMS14F1240P0005	biparental
TMS15F1213P0001	TMS14F1157P0002	TMS14F1283P0002	biparental
TMS15F1214P0002	TMS14F1157P0002	TMS14F1113P0002	biparental
TMS15F1215P0002	TMS14F1157P0002	TMS14F1063P0003	biparental
TMS15F1217P0001	TMS14F1247P0007	TMS14F1176P0006	biparental
TMS15F1218P0001	TMS14F1247P0007	TMS14F1283P0002	biparental
TMS15F1219P0001	TMS14F1254P0005	TMS14F1356P0002	biparental
TMS15F1219P0003	TMS14F1254P0005	TMS14F1356P0002	biparental
TMS15F1219P0006	TMS14F1254P0005	TMS14F1356P0002	biparental
TMS15F1219P0007	TMS14F1254P0005	TMS14F1356P0002	biparental
TMS15F1220P0001	TMS14F1085P0003	TMS14F1176P0006	biparental
TMS15F1220P0006	TMS14F1085P0003	TMS14F1176P0006	biparental
TMS15F1220P0008	TMS14F1085P0003	TMS14F1176P0006	biparental
TMS15F1220P0009	TMS14F1085P0003	TMS14F1176P0006	biparental
TMS15F1221P0002	TMS14F1027P0002	TMS14F1356P0002	biparental
TMS15F1221P0003	TMS14F1027P0002	TMS14F1356P0002	biparental
TMS15F1222P0002	TMS14F1154P0002	TMS14F1241P0002	biparental
TMS15F1223P0008	TMS14F1154P0004	TMS14F1063P0003	biparental
TMS15F1224P0004	TMS14F1091P0008	TMS14F1176P0006	biparental
TMS15F1224P0005	TMS14F1091P0008	TMS14F1176P0006	biparental
TMS15F1225P0004	TMS14F1213P0007	TMS14F1240P0005	biparental
TMS15F1226P0003	TMS14F1212P0007	TMS14F1224P0002	biparental
TMS15F1228P0006	TMS14F1213P0003	TMS14F1157P0002	biparental
TMS15F1228P0011	TMS14F1213P0003	TMS14F1157P0002	biparental
TMS15F1229P0005	TMS14F1256P0002	TMS14F1157P0002	biparental
TMS15F1229P0012	TMS14F1256P0002	TMS14F1157P0002	biparental
TMS15F1229P0014	TMS14F1256P0002	TMS14F1157P0002	biparental
TMS15F1229P0015	TMS14F1256P0002	TMS14F1157P0002	biparental
TMS15F1230P0001	TMS14F1256P0002	TMS14F1138P0005	biparental
TMS15F1230P0005	TMS14F1256P0002	TMS14F1138P0005	biparental
TMS15F1230P0006	TMS14F1256P0002	TMS14F1138P0005	biparental
TMS15F1230P0019	TMS14F1256P0002	TMS14F1138P0005	biparental
TMS15F1230P0021	TMS14F1256P0002	TMS14F1138P0005	biparental
TMS15F1230P0023	TMS14F1256P0002	TMS14F1138P0005	biparental
TMS15F1230P0024	TMS14F1256P0002	TMS14F1138P0005	biparental
TMS15F1232P0002	TMS14F1228P0013	TMS14F1138P0005	biparental
TMS15F1233P0005	TMS14F1228P0013	TMS14F1240P0005	biparental
TMS15F1234P0001	TMS14F1122P0003	TMS14F1240P0005	biparental
TMS15F1236P0001	TMS14F1122P0003	TMS14F1138P0005	biparental
TMS15F1236P0003	TMS14F1122P0003	TMS14F1138P0005	biparental
TMS15F1236P0005	TMS14F1122P0003	TMS14F1138P0005	biparental
TMS15F1236P0007	TMS14F1122P0003	TMS14F1138P0005	biparental
TMS15F1240P0003	TMS14F1112P0002	TMS14F1345P0002	biparental
TMS15F1240P0006	TMS14F1112P0002	TMS14F1345P0002	biparental
TMS15F1241P0003	TMS14F1283P0002	TMS14F1138P0005	biparental
TMS15F1241P0005	TMS14F1283P0002	TMS14F1138P0005	biparental
TMS15F1241P0009	TMS14F1283P0002	TMS14F1138P0005	biparental
TMS15F1241P0020	TMS14F1283P0002	TMS14F1138P0005	biparental
TMS15F1242P0002	TMS14F1283P0002	TMS14F1174P0011	biparental
TMS15F1242P0003	TMS14F1283P0002	TMS14F1174P0011	biparental
TMS15F1242P0009	TMS14F1283P0002	TMS14F1174P0011	biparental
TMS15F1243P0002	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1243P0003	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1243P0004	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1243P0008	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1243P0016	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1243P0021	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1243P0025	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1243P0027	TMS14F1283P0002	TMS14F1256P0002	biparental
TMS15F1244P0001	TMS14F1283P0002	TMS14F1240P0005	biparental
TMS15F1244P0003	TMS14F1283P0002	TMS14F1240P0005	biparental
